symbol,company,group,period_end,title,publish_dt,tracing_no,is_revision,excel_url,section,product,unit,month_production,month_sales_qty,month_sales_rate_rial,month_sales_amount_mrial,month,year
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,domestic,ارسالی گندله به احیاء,تن,,201046.0,0.0,0.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,domestic,سود سرمایه گذاریها,تن,,,,0.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,domestic,عرضه برق تولیدی (نیروگاه),مگاوات ساعت,488573.0,289685.0,2811416.0,814425.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,domestic,فولاد,تن,107982.0,91033.0,291580537.0,26543451.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,export,فولاد,تن,,,0.0,0.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,domestic,نرمه گندله (Pellet Fine),تن,7759.0,28765.0,33381227.0,960211.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,domestic,کنسانتره آهن (خشک ),تن,880014.0,333856.0,57685682.0,19258711.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,domestic,کنسانتره مصرف شده در تولید گندله,تن,,439572.0,0.0,0.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱,۱۴۰۴/۰۴/۰۹ ۱۹:۲۳:۰۵,1364023,False,https://excel.codal.ir/service/Excel/GetAll/uj5OOObOOOVwPb4coI4sYY4h0BGA%3d%3d/0,domestic,گندله,تن,388988.0,273106.0,68119595.0,18603870.0,1404-03,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,آهن اسفنجی,تن,147126.0,,,0.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,آپاتیت,تن,,,,0.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,ارسالی گندله به احیاء,تن,,201272.0,0.0,0.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,سود سرمایه گذاریها,تن,,,,0.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,عرضه برق تولیدی (نیروگاه),مگاوات ساعت,485095.0,290058.0,3042271.0,882435.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,فولاد,تن,95169.0,88200.0,298288016.0,26309003.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,export,فولاد,تن,,,0.0,0.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,نرمه گندله (Pellet Fine),تن,3986.0,25442.0,32600189.0,829414.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,کنسانتره آهن (خشک ),تن,875964.0,156181.0,58081694.0,9071257.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,کنسانتره مصرف شده در تولید گندله,تن,,442988.0,0.0,0.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۱۹:۱۰:۲۵,1385767,False,https://excel.codal.ir/service/Excel/GetAll/0z7oq3JdGnYZKCjm2tc8Mw%3d%3d/0,domestic,گندله,تن,379060.0,200801.0,68420466.0,13738898.0,1404-04,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,آهن اسفنجی,تن,148868.0,,,0.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,آپاتیت,تن,,49.0,35938776.0,1761.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,ارسالی گندله به احیاء,تن,,201776.0,0.0,0.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,سود سرمایه گذاریها,تن,,,,0.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,عرضه برق تولیدی (نیروگاه),مگاوات ساعت,491346.0,293823.0,2522059.0,741039.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,فولاد,تن,108059.0,94136.0,301905626.0,28420188.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,export,فولاد,تن,,28968.0,287517053.0,8328794.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,نرمه گندله (Pellet Fine),تن,5284.0,18593.0,32600065.0,606133.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,کنسانتره آهن (خشک ),تن,871730.0,348791.0,56555143.0,19725925.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,کنسانتره مصرف شده در تولید گندله,تن,,401042.0,0.0,0.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱(اصلاحیه),۱۴۰۴/۰۶/۲۷ ۱۲:۴۷:۴۷,1401130,True,https://excel.codal.ir/service/Excel/GetAll/oY2etPdi3UrSwnGyTWGz9A%3d%3d/0,domestic,گندله,تن,356459.0,167570.0,68009662.0,11396379.0,1404-05,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,آهن اسفنجی,تن,156058.0,,,0.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,آپاتیت,تن,,96.0,38062500.0,3654.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,ارسالی گندله به احیاء,تن,,202856.0,0.0,0.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,سود سرمایه گذاریها,تن,,,,571157.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,عرضه برق تولیدی (نیروگاه),مگاوات ساعت,512310.0,301902.0,4426980.0,1336514.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,فولاد,تن,106473.0,121064.0,303180880.0,36704290.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,export,فولاد,تن,,,0.0,0.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,نرمه گندله (Pellet Fine),تن,3197.0,247.0,21510121.0,5313.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,کنسانتره آهن (خشک ),تن,909135.0,502043.0,57791036.0,29013585.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,کنسانتره مصرف شده در تولید گندله,تن,,412317.0,0.0,0.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,domestic,گندله,تن,361885.0,108367.0,67862624.0,7354069.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۰۹/۲۸ ۱۴:۲۹:۰۹,1460311,True,https://excel.codal.ir/service/Excel/GetAll/JpYMP3H7IVE21mSeig13cg%3d%3d/0,export,گندله,تن,,69426.0,65167531.0,4524321.0,1404-06,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,آهن اسفنجی,تن,137028.0,0.0,,0.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,آپاتیت,تن,0.0,47.0,35978723.0,1691.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,ارسالی گندله به احیاء,تن,0.0,188086.0,0.0,0.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,export,سود سرمایه گذاریها,تن,0.0,0.0,0.0,0.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,عرضه برق تولیدی (نیروگاه),مگاوات ساعت,461055.0,200509.0,3946805.0,791370.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,فولاد,تن,106087.0,108476.0,311553099.0,33796034.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,export,فولاد,تن,0.0,0.0,0.0,0.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,نرمه گندله (Pellet Fine),تن,4309.0,4979.0,13645310.0,67940.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,کنسانتره آهن (خشک ),تن,821400.0,535262.0,60609145.0,32441772.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,کنسانتره مصرف شده در تولید گندله,تن,,339704.0,0.0,0.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,domestic,گندله,تن,335350.0,131462.0,69024593.0,9074111.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۵:۴۰:۳۱,1465532,True,https://excel.codal.ir/service/Excel/GetAll/RSR5U1lLX3nS7YzOC2T7Yw%3d%3d/0,export,گندله,تن,0.0,0.0,0.0,0.0,1404-07,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۸:۴۴:۳۶,1465531,True,https://excel.codal.ir/service/Excel/GetAll/k0HCLjB2JW7H0r9gebntnw%3d%3d/0,domestic,آهن اسفنجی,تن,142018.0,,,0.0,1404-08,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۸:۴۴:۳۶,1465531,True,https://excel.codal.ir/service/Excel/GetAll/k0HCLjB2JW7H0r9gebntnw%3d%3d/0,domestic,آپاتیت,تن,,,,0.0,1404-08,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۸:۴۴:۳۶,1465531,True,https://excel.codal.ir/service/Excel/GetAll/k0HCLjB2JW7H0r9gebntnw%3d%3d/0,domestic,ارسالی گندله به احیاء,تن,,190369.0,0.0,0.0,1404-08,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۸:۴۴:۳۶,1465531,True,https://excel.codal.ir/service/Excel/GetAll/k0HCLjB2JW7H0r9gebntnw%3d%3d/0,export,سود سرمایه گذاریها,تن,0.0,0.0,0.0,0.0,1404-08,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۸:۴۴:۳۶,1465531,True,https://excel.codal.ir/service/Excel/GetAll/k0HCLjB2JW7H0r9gebntnw%3d%3d/0,domestic,عرضه برق تولیدی (نیروگاه),مگاوات ساعت,391563.0,232505.0,3088781.0,718157.0,1404-08,1404
کچاد,معدنی و صنعتی چادرملو,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۷ ۱۸:۴۴:۳۶,1465531,True,https://excel.codal.ir/service/Excel/GetAll/k0HCLjB2JW7H0r9gebntnw%3d%3d/0,domestic,فولاد,تن,105421.0,111085.0,325363352.0,36142988.0,1404-08,1404
