date,usd_irr,date_jalali
2020-06-14,182910.0,1399/03/25
2020-06-15,185710.0,1399/03/26
2020-06-16,185670.0,1399/03/27
2020-06-18,183500.0,1399/03/29
2020-06-20,194800.0,1399/03/31
2020-06-21,197800.0,1399/04/01
2020-06-22,201000.0,1399/04/02
2020-06-23,194580.0,1399/04/03
2020-06-24,191480.0,1399/04/04
2020-06-25,188430.0,1399/04/05
2020-06-27,202170.0,1399/04/07
2020-06-28,202200.0,1399/04/08
2020-06-29,205300.0,1399/04/09
2020-06-30,205770.0,1399/04/10
2020-07-01,208400.0,1399/04/11
2020-07-04,223010.0,1399/04/14
2020-07-05,217810.0,1399/04/15
2020-07-06,220980.0,1399/04/16
2020-07-07,224700.0,1399/04/17
2020-07-08,225680.0,1399/04/18
2020-07-11,227010.0,1399/04/21
2020-07-12,234280.0,1399/04/22
2020-07-13,236300.0,1399/04/23
2020-07-14,238970.0,1399/04/24
2020-07-15,241370.0,1399/04/25
2020-07-16,231020.0,1399/04/26
2020-07-18,245480.0,1399/04/28
2020-07-19,229000.0,1399/04/29
2020-07-20,219010.0,1399/04/30
2020-07-21,218000.0,1399/04/31
2020-07-22,218380.0,1399/05/01
2020-07-23,202910.0,1399/05/02
2020-07-25,230970.0,1399/05/04
2020-07-26,233500.0,1399/05/05
2020-07-27,234500.0,1399/05/06
2020-07-28,234310.0,1399/05/07
2020-07-29,235470.0,1399/05/08
2020-07-30,208020.0,1399/05/09
2020-08-01,232200.0,1399/05/11
2020-08-02,232710.0,1399/05/12
2020-08-03,232810.0,1399/05/13
2020-08-04,234910.0,1399/05/14
2020-08-05,236600.0,1399/05/15
2020-08-06,230020.0,1399/05/16
2020-08-09,220510.0,1399/05/19
2020-08-10,222170.0,1399/05/20
2020-08-11,222470.0,1399/05/21
2020-08-12,224470.0,1399/05/22
2020-08-13,220500.0,1399/05/23
2020-08-15,224510.0,1399/05/25
2020-08-16,231970.0,1399/05/26
2020-08-17,227370.0,1399/05/27
2020-08-18,227000.0,1399/05/28
2020-08-19,230980.0,1399/05/29
2020-08-20,225020.0,1399/05/30
2020-08-22,229370.0,1399/06/01
2020-08-23,231180.0,1399/06/02
2020-08-24,234610.0,1399/06/03
2020-08-25,235300.0,1399/06/04
2020-08-26,234200.0,1399/06/05
2020-08-27,231020.0,1399/06/06
2020-08-31,243600.0,1399/06/10
2020-09-01,244270.0,1399/06/11
2020-09-02,243100.0,1399/06/12
2020-09-03,224520.0,1399/06/13
2020-09-05,246680.0,1399/06/15
2020-09-06,246680.0,1399/06/16
2020-09-07,251210.0,1399/06/17
2020-09-08,254690.0,1399/06/18
2020-09-09,253710.0,1399/06/19
2020-09-10,228000.0,1399/06/20
2020-09-12,268420.0,1399/06/22
2020-09-13,264520.0,1399/06/23
2020-09-14,268920.0,1399/06/24
2020-09-15,269020.0,1399/06/25
2020-09-16,268850.0,1399/06/26
2020-09-17,267970.0,1399/06/27
2020-09-19,272480.0,1399/06/29
2020-09-20,271860.0,1399/06/30
2020-09-21,274970.0,1399/06/31
2020-09-22,280930.0,1399/07/01
2020-09-23,287440.0,1399/07/02
2020-09-24,277970.0,1399/07/03
2020-09-26,291240.0,1399/07/05
2020-09-27,295300.0,1399/07/06
2020-09-28,294240.0,1399/07/07
2020-09-29,297730.0,1399/07/08
2020-09-30,299730.0,1399/07/09
2020-10-01,289040.0,1399/07/10
2020-10-03,285030.0,1399/07/12
2020-10-04,294210.0,1399/07/13
2020-10-05,295960.0,1399/07/14
2020-10-06,296740.0,1399/07/15
2020-10-07,292020.0,1399/07/16
2020-10-10,308810.0,1399/07/19
2020-10-11,314460.0,1399/07/20
2020-10-12,318020.0,1399/07/21
2020-10-13,317330.0,1399/07/22
2020-10-14,318526.0,1399/07/23
2020-10-18,303540.0,1399/07/27
2020-10-19,266980.0,1399/07/28
2020-10-20,294020.0,1399/07/29
2020-10-21,296440.0,1399/07/30
2020-10-22,293750.0,1399/08/01
2020-10-24,290000.0,1399/08/03
2020-10-26,286980.0,1399/08/05
2020-10-27,285440.0,1399/08/06
2020-10-28,280960.0,1399/08/07
2020-10-29,277500.0,1399/08/08
2020-10-31,276960.0,1399/08/10
2020-11-01,289940.0,1399/08/11
2020-11-02,282420.0,1399/08/12
2020-11-04,259431.0,1399/08/14
2020-11-07,251960.0,1399/08/17
2020-11-08,267260.0,1399/08/18
2020-11-09,275990.0,1399/08/19
2020-11-10,272970.0,1399/08/20
2020-11-11,273010.0,1399/08/21
2020-11-12,268520.0,1399/08/22
2020-11-14,285550.0,1399/08/24
2020-11-15,260050.0,1399/08/25
2020-11-16,262770.0,1399/08/26
2020-11-17,260480.0,1399/08/27
2020-11-18,259510.0,1399/08/28
2020-11-19,256200.0,1399/08/29
2020-11-21,258050.0,1399/09/01
2020-11-22,259020.0,1399/09/02
2020-11-23,253030.0,1399/09/03
2020-11-24,249470.0,1399/09/04
2020-11-25,246960.0,1399/09/05
2020-11-26,247570.0,1399/09/06
2020-11-28,251490.0,1399/09/08
2020-11-29,254540.0,1399/09/09
2020-11-30,262480.0,1399/09/10
2020-12-01,258460.0,1399/09/11
2020-12-02,257861.0,1399/09/12
2020-12-05,258640.0,1399/09/15
2020-12-06,258210.0,1399/09/16
2020-12-07,259260.0,1399/09/17
2020-12-08,262680.0,1399/09/18
2020-12-09,261150.0,1399/09/19
2020-12-10,260650.0,1399/09/20
2020-12-12,258760.0,1399/09/22
2020-12-13,258540.0,1399/09/23
2020-12-14,259960.0,1399/09/24
2020-12-15,257760.0,1399/09/25
2020-12-16,260210.0,1399/09/26
2020-12-17,258020.0,1399/09/27
2020-12-19,255440.0,1399/09/29
2020-12-20,256040.0,1399/09/30
2020-12-21,256820.0,1399/10/01
2020-12-22,259280.0,1399/10/02
2020-12-23,259120.0,1399/10/03
2020-12-24,258620.0,1399/10/04
2020-12-26,257740.0,1399/10/06
2020-12-27,257440.0,1399/10/07
2020-12-28,257150.0,1399/10/08
2020-12-29,257350.0,1399/10/09
2020-12-30,256294.0,1399/10/10
2021-01-02,257140.0,1399/10/13
2021-01-03,258980.0,1399/10/14
2021-01-04,260980.0,1399/10/15
2021-01-05,258530.0,1399/10/16
2021-01-06,254850.0,1399/10/17
2021-01-07,255510.0,1399/10/18
2021-01-09,248770.0,1399/10/20
2021-01-10,248740.0,1399/10/21
2021-01-11,249180.0,1399/10/22
2021-01-12,244430.0,1399/10/23
2021-01-13,238540.0,1399/10/24
2021-01-14,239530.0,1399/10/25
2021-01-16,229470.0,1399/10/27
2021-01-18,219830.0,1399/10/29
2021-01-19,226450.0,1399/10/30
2021-01-20,227870.0,1399/11/01
2021-01-21,226550.0,1399/11/02
2021-01-23,234620.0,1399/11/04
2021-01-24,233540.0,1399/11/05
2021-01-25,234310.0,1399/11/06
2021-01-26,238030.0,1399/11/07
2021-01-27,239650.0,1399/11/08
2021-01-28,232110.0,1399/11/09
2021-01-30,244440.0,1399/11/11
2021-01-31,240850.0,1399/11/12
2021-02-01,243480.0,1399/11/13
2021-02-02,239490.0,1399/11/14
2021-02-03,239070.0,1399/11/15
2021-02-04,237470.0,1399/11/16
2021-02-06,243850.0,1399/11/18
2021-02-07,249780.0,1399/11/19
2021-02-08,251480.0,1399/11/20
2021-02-09,241030.0,1399/11/21
2021-02-11,246960.0,1399/11/23
2021-02-13,257450.0,1399/11/25
2021-02-14,254980.0,1399/11/26
2021-02-15,261450.0,1399/11/27
2021-02-16,258030.0,1399/11/28
2021-02-17,259450.0,1399/11/29
2021-02-18,251710.0,1399/11/30
2021-02-20,247040.0,1399/12/02
2021-02-21,245040.0,1399/12/03
2021-02-22,251390.0,1399/12/04
2021-02-23,254010.0,1399/12/05
2021-02-24,248210.0,1399/12/06
2021-02-27,253450.0,1399/12/09
2021-02-28,254250.0,1399/12/10
2021-03-01,252670.0,1399/12/11
2021-03-02,253090.0,1399/12/12
2021-03-03,249760.0,1399/12/13
2021-03-04,246610.0,1399/12/14
2021-03-06,247760.0,1399/12/16
2021-03-07,247060.0,1399/12/17
2021-03-08,246480.0,1399/12/18
2021-03-09,245830.0,1399/12/19
2021-03-10,242420.0,1399/12/20
2021-03-13,246540.0,1399/12/23
2021-03-14,247240.0,1399/12/24
2021-03-15,248510.0,1399/12/25
2021-03-16,248990.0,1399/12/26
2021-03-17,251340.0,1399/12/27
2021-03-18,239630.0,1399/12/28
2021-03-24,251487.0,1400/01/04
2021-03-27,256240.0,1400/01/07
2021-03-28,252330.0,1400/01/08
2021-03-30,257960.0,1400/01/10
2021-03-31,257520.0,1400/01/11
2021-04-03,249460.0,1400/01/14
2021-04-04,249240.0,1400/01/15
2021-04-05,252450.0,1400/01/16
2021-04-06,250610.0,1400/01/17
2021-04-07,247990.0,1400/01/18
2021-04-08,244660.0,1400/01/19
2021-04-10,247490.0,1400/01/21
2021-04-11,249950.0,1400/01/22
2021-04-12,250320.0,1400/01/23
2021-04-13,248970.0,1400/01/24
2021-04-14,250150.0,1400/01/25
2021-04-15,239870.0,1400/01/26
2021-04-17,246180.0,1400/01/28
2021-04-18,240540.0,1400/01/29
2021-04-19,241810.0,1400/01/30
2021-04-20,241840.0,1400/01/31
2021-04-21,238640.0,1400/02/01
2021-04-22,233300.0,1400/02/02
2021-04-24,237320.0,1400/02/04
2021-04-25,236920.0,1400/02/05
2021-04-26,236670.0,1400/02/06
2021-04-27,237210.0,1400/02/07
2021-04-28,235220.0,1400/02/08
2021-04-29,232310.0,1400/02/09
2021-05-01,221710.0,1400/02/11
2021-05-02,220360.0,1400/02/12
2021-05-03,220210.0,1400/02/13
2021-05-05,216990.0,1400/02/15
2021-05-06,206480.0,1400/02/16
2021-05-08,216460.0,1400/02/18
2021-05-09,221816.0,1400/02/19
2021-05-11,221850.0,1400/02/21
2021-05-12,225850.0,1400/02/22
2021-05-15,220500.0,1400/02/25
2021-05-16,228860.0,1400/02/26
2021-05-17,231150.0,1400/02/27
2021-05-18,228240.0,1400/02/28
2021-05-19,230020.0,1400/02/29
2021-05-20,223000.0,1400/02/30
2021-05-22,230650.0,1400/03/01
2021-05-23,232790.0,1400/03/02
2021-05-24,231240.0,1400/03/03
2021-05-25,232150.0,1400/03/04
2021-05-26,232390.0,1400/03/05
2021-05-27,226470.0,1400/03/06
2021-05-29,234660.0,1400/03/08
2021-05-30,238570.0,1400/03/09
2021-05-31,234060.0,1400/03/10
2021-06-01,234160.0,1400/03/11
2021-06-02,237430.0,1400/03/12
2021-06-03,234330.0,1400/03/13
2021-06-07,239410.0,1400/03/17
2021-06-08,241410.0,1400/03/18
2021-06-09,239170.0,1400/03/19
2021-06-10,239230.0,1400/03/20
2021-06-12,240990.0,1400/03/22
2021-06-13,239740.0,1400/03/23
2021-06-14,240450.0,1400/03/24
2021-06-15,241810.0,1400/03/25
2021-06-16,244320.0,1400/03/26
2021-06-17,244290.0,1400/03/27
2021-06-19,239490.0,1400/03/29
2021-06-20,241070.0,1400/03/30
2021-06-21,242590.0,1400/03/31
2021-06-22,241790.0,1400/04/01
2021-06-23,241890.0,1400/04/02
2021-06-24,241890.0,1400/04/03
2021-06-26,246740.0,1400/04/05
2021-06-27,247080.0,1400/04/06
2021-06-28,249660.0,1400/04/07
2021-06-29,253990.0,1400/04/08
2021-06-30,251530.0,1400/04/09
2021-07-01,251510.0,1400/04/10
2021-07-03,251500.0,1400/04/12
2021-07-04,249590.0,1400/04/13
2021-07-05,250990.0,1400/04/14
2021-07-06,250870.0,1400/04/15
2021-07-07,249652.0,1400/04/16
2021-07-10,249990.0,1400/04/19
2021-07-11,249800.0,1400/04/20
2021-07-12,247490.0,1400/04/21
2021-07-13,246110.0,1400/04/22
2021-07-14,246990.0,1400/04/23
2021-07-15,246990.0,1400/04/24
2021-07-17,245440.0,1400/04/26
2021-07-18,244670.0,1400/04/27
2021-07-19,245300.0,1400/04/28
2021-07-20,245190.0,1400/04/29
2021-07-22,246280.0,1400/04/31
2021-07-24,247790.0,1400/05/02
2021-07-25,250560.0,1400/05/03
2021-07-26,251720.0,1400/05/04
2021-07-27,256140.0,1400/05/05
2021-07-28,255990.0,1400/05/06
2021-07-31,254890.0,1400/05/09
2021-08-01,255190.0,1400/05/10
2021-08-02,257330.0,1400/05/11
2021-08-03,256240.0,1400/05/12
2021-08-04,256280.0,1400/05/13
2021-08-07,256790.0,1400/05/16
2021-08-08,259170.0,1400/05/17
2021-08-09,263190.0,1400/05/18
2021-08-10,266160.0,1400/05/19
2021-08-11,264320.0,1400/05/20
2021-08-12,264290.0,1400/05/21
2021-08-14,269070.0,1400/05/23
2021-08-15,269130.0,1400/05/24
2021-08-16,269090.0,1400/05/25
2021-08-17,268990.0,1400/05/26
2021-08-21,274580.0,1400/05/30
2021-08-22,276660.0,1400/05/31
2021-08-23,276490.0,1400/06/01
2021-08-24,278490.0,1400/06/02
2021-08-25,278990.0,1400/06/03
2021-08-26,278990.0,1400/06/04
2021-08-28,275990.0,1400/06/06
2021-08-29,270690.0,1400/06/07
2021-08-30,274280.0,1400/06/08
2021-08-31,270350.0,1400/06/09
2021-09-01,272790.0,1400/06/10
2021-09-02,272910.0,1400/06/11
2021-09-04,270670.0,1400/06/13
2021-09-05,271120.0,1400/06/14
2021-09-06,273810.0,1400/06/15
2021-09-07,276810.0,1400/06/16
2021-09-08,278410.0,1400/06/17
2021-09-09,278270.0,1400/06/18
2021-09-11,272390.0,1400/06/20
2021-09-12,273130.0,1400/06/21
2021-09-13,276410.0,1400/06/22
2021-09-14,273170.0,1400/06/23
2021-09-15,274510.0,1400/06/24
2021-09-16,274460.0,1400/06/25
2021-09-18,274710.0,1400/06/27
2021-09-19,274430.0,1400/06/28
2021-09-20,274070.0,1400/06/29
2021-09-21,274030.0,1400/06/30
2021-09-22,275210.0,1400/06/31
2021-09-23,276810.0,1400/07/01
2021-09-25,275590.0,1400/07/03
2021-09-26,276810.0,1400/07/04
2021-09-28,280560.0,1400/07/06
2021-09-29,282430.0,1400/07/07
2021-09-30,284710.0,1400/07/08
2021-10-02,280460.0,1400/07/10
2021-10-03,281380.0,1400/07/11
2021-10-04,281360.0,1400/07/12
2021-10-06,279320.0,1400/07/14
2021-10-09,275136.0,1400/07/17
2021-10-11,273360.0,1400/07/19
2021-10-12,271670.0,1400/07/20
2021-10-13,270700.0,1400/07/21
2021-10-14,270870.0,1400/07/22
2021-10-16,271810.0,1400/07/24
2021-10-17,272530.0,1400/07/25
2021-10-18,274750.0,1400/07/26
2021-10-19,273060.0,1400/07/27
2021-10-20,274210.0,1400/07/28
2021-10-21,274150.0,1400/07/29
2021-10-23,276030.0,1400/08/01
2021-10-25,275610.0,1400/08/03
2021-10-26,276870.0,1400/08/04
2021-10-27,276670.0,1400/08/05
2021-10-28,276570.0,1400/08/06
2021-10-30,275760.0,1400/08/08
2021-10-31,275040.0,1400/08/09
2021-11-01,276030.0,1400/08/10
2021-11-02,278980.0,1400/08/11
2021-11-03,276570.0,1400/08/12
2021-11-04,276510.0,1400/08/13
2021-11-06,279880.0,1400/08/15
2021-11-07,280250.0,1400/08/16
2021-11-08,281060.0,1400/08/17
2021-11-09,283760.0,1400/08/18
2021-11-10,284240.0,1400/08/19
2021-11-11,284240.0,1400/08/20
2021-11-13,285240.0,1400/08/22
2021-11-14,280400.0,1400/08/23
2021-11-15,281480.0,1400/08/24
2021-11-16,283540.0,1400/08/25
2021-11-17,281400.0,1400/08/26
2021-11-18,278980.0,1400/08/27
2021-11-20,282890.0,1400/08/29
2021-11-21,284400.0,1400/08/30
2021-11-22,286440.0,1400/09/01
2021-11-23,291660.0,1400/09/02
2021-11-24,289770.0,1400/09/03
2021-11-25,288080.0,1400/09/04
2021-11-27,294720.0,1400/09/06
2021-11-28,294350.0,1400/09/07
2021-11-29,290540.0,1400/09/08
2021-11-30,291900.0,1400/09/09
2021-12-01,293390.0,1400/09/10
2021-12-02,273240.0,1400/09/11
2021-12-04,303380.0,1400/09/13
2021-12-05,309710.0,1400/09/14
2021-12-06,306930.0,1400/09/15
2021-12-07,307010.0,1400/09/16
2021-12-08,307060.0,1400/09/17
2021-12-09,277040.0,1400/09/18
2021-12-11,301600.0,1400/09/20
2021-12-12,297720.0,1400/09/21
2021-12-13,302220.0,1400/09/22
2021-12-14,301340.0,1400/09/23
2021-12-15,299500.0,1400/09/24
2021-12-16,274170.0,1400/09/25
2021-12-18,299100.0,1400/09/27
2021-12-19,300710.0,1400/09/28
2021-12-20,301780.0,1400/09/29
2021-12-21,300770.0,1400/09/30
2021-12-22,300131.0,1400/10/01
2021-12-25,299370.0,1400/10/04
2021-12-26,298570.0,1400/10/05
2021-12-27,295210.0,1400/10/06
2021-12-28,296590.0,1400/10/07
2021-12-29,298180.0,1400/10/08
2021-12-30,273880.0,1400/10/09
2022-01-01,295480.0,1400/10/11
2022-01-02,292650.0,1400/10/12
2022-01-03,290320.0,1400/10/13
2022-01-04,283735.0,1400/10/14
2022-01-08,273750.0,1400/10/18
2022-01-09,278820.0,1400/10/19
2022-01-10,280380.0,1400/10/20
2022-01-11,277090.0,1400/10/21
2022-01-12,279600.0,1400/10/22
2022-01-13,266620.0,1400/10/23
2022-01-15,275080.0,1400/10/25
2022-01-16,273030.0,1400/10/26
2022-01-17,273430.0,1400/10/27
2022-01-18,274740.0,1400/10/28
2022-01-19,275140.0,1400/10/29
2022-01-20,275250.0,1400/10/30
2022-01-22,277690.0,1400/11/02
2022-01-23,279650.0,1400/11/03
2022-01-24,277790.0,1400/11/04
2022-01-25,278580.0,1400/11/05
2022-01-26,277900.0,1400/11/06
2022-01-27,277710.0,1400/11/07
2022-01-29,278820.0,1400/11/09
2022-01-30,276910.0,1400/11/10
2022-01-31,274600.0,1400/11/11
2022-02-01,272540.0,1400/11/12
2022-02-02,272810.0,1400/11/13
2022-02-03,272650.0,1400/11/14
2022-02-05,267600.0,1400/11/16
2022-02-06,264600.0,1400/11/17
2022-02-07,260520.0,1400/11/18
2022-02-08,262240.0,1400/11/19
2022-02-09,262320.0,1400/11/20
2022-02-10,262270.0,1400/11/21
2022-02-12,268670.0,1400/11/23
2022-02-13,269153.0,1400/11/24
2022-02-16,262430.0,1400/11/27
2022-02-19,254170.0,1400/11/30
2022-02-20,257920.0,1400/12/01
2022-02-21,260570.0,1400/12/02
2022-02-22,259490.0,1400/12/03
2022-02-23,261550.0,1400/12/04
2022-02-24,261440.0,1400/12/05
2022-02-26,259850.0,1400/12/07
2022-02-27,259790.0,1400/12/08
2022-02-28,259650.0,1400/12/09
2022-03-02,256070.0,1400/12/11
2022-03-03,256150.0,1400/12/12
2022-03-05,254400.0,1400/12/14
2022-03-06,258110.0,1400/12/15
2022-03-07,260380.0,1400/12/16
2022-03-08,257590.0,1400/12/17
2022-03-09,256810.0,1400/12/18
2022-03-10,256960.0,1400/12/19
2022-03-12,264360.0,1400/12/21
2022-03-13,262760.0,1400/12/22
2022-03-14,263680.0,1400/12/23
2022-03-15,263770.0,1400/12/24
2022-03-16,262240.0,1400/12/25
2022-03-17,262300.0,1400/12/26
2022-03-18,262520.0,1400/12/27
2022-03-26,262740.0,1401/01/06
2022-03-27,266450.0,1401/01/07
2022-03-28,270430.0,1401/01/08
2022-03-29,270500.0,1401/01/09
2022-03-30,271260.0,1401/01/10
2022-03-31,271140.0,1401/01/11
2022-04-03,271950.0,1401/01/14
2022-04-04,277170.0,1401/01/15
2022-04-05,273940.0,1401/01/16
2022-04-06,276030.0,1401/01/17
2022-04-07,274830.0,1401/01/18
2022-04-09,279950.0,1401/01/20
2022-04-10,280580.0,1401/01/21
2022-04-11,281130.0,1401/01/22
2022-04-12,278170.0,1401/01/23
2022-04-13,277910.0,1401/01/24
2022-04-14,277910.0,1401/01/25
2022-04-16,279170.0,1401/01/27
2022-04-17,276690.0,1401/01/28
2022-04-18,275810.0,1401/01/29
2022-04-19,277460.0,1401/01/30
2022-04-20,278620.0,1401/01/31
2022-04-21,278640.0,1401/02/01
2022-04-24,278420.0,1401/02/04
2022-04-25,279220.0,1401/02/05
2022-04-26,280920.0,1401/02/06
2022-04-27,281530.0,1401/02/07
2022-04-28,279800.0,1401/02/08
2022-04-30,281580.0,1401/02/10
2022-05-01,282540.0,1401/02/11
2022-05-02,280210.0,1401/02/12
2022-05-05,280560.0,1401/02/15
2022-05-07,283650.0,1401/02/17
2022-05-08,285460.0,1401/02/18
2022-05-09,275432.0,1401/02/19
2022-05-11,255800.0,1401/02/21
2022-05-12,255900.0,1401/02/22
2022-05-14,305670.0,1401/02/24
2022-05-15,305340.0,1401/02/25
2022-05-16,302320.0,1401/02/26
2022-05-17,301120.0,1401/02/27
2022-05-18,299560.0,1401/02/28
2022-05-21,303230.0,1401/02/31
2022-05-22,302440.0,1401/03/01
2022-05-23,301870.0,1401/03/02
2022-05-24,301240.0,1401/03/03
2022-05-25,303677.0,1401/03/04
2022-05-28,305660.0,1401/03/07
2022-05-29,308360.0,1401/03/08
2022-05-30,310030.0,1401/03/09
2022-05-31,315180.0,1401/03/10
2022-06-01,312934.0,1401/03/11
2022-06-06,317910.0,1401/03/16
2022-06-07,317030.0,1401/03/17
2022-06-08,321300.0,1401/03/18
2022-06-11,329400.0,1401/03/21
2022-06-12,326640.0,1401/03/22
2022-06-13,321360.0,1401/03/23
2022-06-14,315680.0,1401/03/24
2022-06-15,317768.0,1401/03/25
2022-06-18,316800.0,1401/03/28
2022-06-19,317100.0,1401/03/29
2022-06-20,316850.0,1401/03/30
2022-06-21,319780.0,1401/03/31
2022-06-22,317277.0,1401/04/01
2022-06-25,313420.0,1401/04/04
2022-06-26,305120.0,1401/04/05
2022-06-27,307260.0,1401/04/06
2022-06-28,311750.0,1401/04/07
2022-06-29,321439.0,1401/04/08
2022-07-02,321890.0,1401/04/11
2022-07-03,318200.0,1401/04/12
2022-07-04,314150.0,1401/04/13
2022-07-05,315330.0,1401/04/14
2022-07-06,314038.0,1401/04/15
2022-07-08,315343.0,1401/04/17
2022-07-11,316080.0,1401/04/20
2022-07-12,316030.0,1401/04/21
2022-07-13,322036.0,1401/04/22
2022-07-16,318885.0,1401/04/25
2022-07-19,318000.0,1401/04/28
2022-07-20,318830.0,1401/04/29
2022-07-23,320470.0,1401/05/01
2022-07-24,318480.0,1401/05/02
2022-07-25,319630.0,1401/05/03
2022-07-26,320050.0,1401/05/04
2022-07-27,319239.0,1401/05/05
2022-07-30,317760.0,1401/05/08
2022-07-31,317030.0,1401/05/09
2022-08-01,316490.0,1401/05/10
2022-08-02,311750.0,1401/05/11
2022-08-03,315154.0,1401/05/12
2022-08-05,317772.0,1401/05/14
2022-08-09,311580.0,1401/05/18
2022-08-10,310026.0,1401/05/19
2022-08-13,303110.0,1401/05/22
2022-08-14,302030.0,1401/05/23
2022-08-15,302380.0,1401/05/24
2022-08-16,297730.0,1401/05/25
2022-08-17,289976.0,1401/05/26
2022-08-20,290510.0,1401/05/29
2022-08-21,293440.0,1401/05/30
2022-08-22,293350.0,1401/05/31
2022-08-23,290870.0,1401/06/01
2022-08-24,297751.0,1401/06/02
2022-08-27,295740.0,1401/06/05
2022-08-28,297120.0,1401/06/06
2022-08-29,298580.0,1401/06/07
2022-08-30,299530.0,1401/06/08
2022-08-31,299030.0,1401/06/09
2022-09-01,298470.0,1401/06/10
2022-09-03,302640.0,1401/06/12
2022-09-04,302260.0,1401/06/13
2022-09-05,302420.0,1401/06/14
2022-09-06,302150.0,1401/06/15
2022-09-07,302380.0,1401/06/16
2022-09-08,302410.0,1401/06/17
2022-09-10,309100.0,1401/06/19
2022-09-11,309760.0,1401/06/20
2022-09-12,317060.0,1401/06/21
2022-09-13,313750.0,1401/06/22
2022-09-14,315540.0,1401/06/23
2022-09-15,315560.0,1401/06/24
2022-09-18,316540.0,1401/06/27
2022-09-19,316740.0,1401/06/28
2022-09-20,317130.0,1401/06/29
2022-09-21,316730.0,1401/06/30
2022-09-22,316660.0,1401/06/31
2022-09-24,317010.0,1401/07/02
2022-09-26,316810.0,1401/07/04
2022-09-28,318440.0,1401/07/06
2022-09-29,318480.0,1401/07/07
2022-10-01,331520.0,1401/07/09
2022-10-02,332420.0,1401/07/10
2022-10-03,330950.0,1401/07/11
2022-10-04,331020.0,1401/07/12
2022-10-05,326316.0,1401/07/13
2022-10-08,323070.0,1401/07/16
2022-10-09,324910.0,1401/07/17
2022-10-10,327410.0,1401/07/18
2022-10-11,326480.0,1401/07/19
2022-10-12,329540.0,1401/07/20
2022-10-13,329460.0,1401/07/21
2022-10-15,331210.0,1401/07/23
2022-10-16,328570.0,1401/07/24
2022-10-17,328450.0,1401/07/25
2022-10-18,327940.0,1401/07/26
2022-10-19,326510.0,1401/07/27
2022-10-20,326550.0,1401/07/28
2022-10-22,328120.0,1401/07/30
2022-10-23,327630.0,1401/08/01
2022-10-24,328700.0,1401/08/02
2022-10-25,328880.0,1401/08/03
2022-10-26,330570.0,1401/08/04
2022-10-27,330520.0,1401/08/05
2022-10-29,329740.0,1401/08/07
2022-10-30,332450.0,1401/08/08
2022-10-31,334720.0,1401/08/09
2022-11-01,346060.0,1401/08/10
2022-11-02,350163.0,1401/08/11
2022-11-05,362640.0,1401/08/14
2022-11-06,361970.0,1401/08/15
2022-11-07,361830.0,1401/08/16
2022-11-08,354010.0,1401/08/17
2022-11-09,350590.0,1401/08/18
2022-11-10,350590.0,1401/08/19
2022-11-12,354420.0,1401/08/21
2022-11-13,358010.0,1401/08/22
2022-11-14,355950.0,1401/08/23
2022-11-15,354669.0,1401/08/24
2022-11-16,349704.0,1401/08/25
2022-11-17,347510.0,1401/08/26
2022-11-19,353091.0,1401/08/28
2022-11-20,357042.0,1401/08/29
2022-11-21,356580.0,1401/08/30
2022-11-22,355126.0,1401/09/01
2022-11-23,354593.0,1401/09/02
2022-11-24,349900.0,1401/09/03
2022-11-26,360114.0,1401/09/05
2022-11-27,360350.0,1401/09/06
2022-11-28,355050.0,1401/09/07
2022-11-29,357000.0,1401/09/08
2022-11-30,358880.0,1401/09/09
2022-12-01,357950.0,1401/09/10
2022-12-03,363110.0,1401/09/12
2022-12-04,363150.0,1401/09/13
2022-12-05,361870.0,1401/09/14
2022-12-06,362890.0,1401/09/15
2022-12-07,370189.0,1401/09/16
2022-12-10,372820.0,1401/09/19
2022-12-11,379560.0,1401/09/20
2022-12-12,385170.0,1401/09/21
2022-12-13,383390.0,1401/09/22
2022-12-14,378280.0,1401/09/23
2022-12-15,378280.0,1401/09/24
2022-12-17,393270.0,1401/09/26
2022-12-18,396790.0,1401/09/27
2022-12-19,391460.0,1401/09/28
2022-12-20,396330.0,1401/09/29
2022-12-21,397610.0,1401/09/30
2022-12-22,390500.0,1401/10/01
2022-12-24,410030.0,1401/10/03
2022-12-25,414940.0,1401/10/04
2022-12-26,397210.0,1401/10/05
2022-12-28,434360.0,1401/10/07
2022-12-29,416150.0,1401/10/08
2022-12-31,411740.0,1401/10/10
2023-01-01,409530.0,1401/10/11
2023-01-02,397380.0,1401/10/12
2023-01-03,397550.0,1401/10/13
2023-01-04,400620.0,1401/10/14
2023-01-05,394830.0,1401/10/15
2023-01-07,410890.0,1401/10/17
2023-01-08,407650.0,1401/10/18
2023-01-10,408300.0,1401/10/20
2023-01-11,409413.0,1401/10/21
2023-01-14,409770.0,1401/10/24
2023-01-15,411170.0,1401/10/25
2023-01-16,418810.0,1401/10/26
2023-01-17,431800.0,1401/10/27
2023-01-18,439761.0,1401/10/28
2023-01-21,449400.0,1401/11/01
2023-01-22,448320.0,1401/11/02
2023-01-23,435850.0,1401/11/03
2023-01-24,437620.0,1401/11/04
2023-01-25,438080.0,1401/11/05
2023-01-28,448210.0,1401/11/08
2023-01-29,446050.0,1401/11/09
2023-01-30,447300.0,1401/11/10
2023-01-31,447040.0,1401/11/11
2023-02-01,449250.0,1401/11/12
2023-02-05,449400.0,1401/11/16
