symbol,company,group,period_end,title,publish_dt,tracing_no,is_revision,excel_url,energy_type,unit,month_qty,month_rate_rial,month_amount_mrial,ytd_qty,ytd_rate_rial,ytd_amount_mrial,month,year,gregorian
کنور,توسعه معدنی و صنعتی صبانور,iron_ore,1405/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۱/۳۱,۱۴۰۵/۰۲/۰۷ ۱۵:۳۵:۳۰,1507892,False,https://excel.codal.ir/service/Excel/GetAll/A9OOObOOO5se7TDHZNngPT1tfOQQQaQQQw%3d%3d/0,آب,مترمکعب,24977.0,2586339.0,64599.0,24977.0,2586339.0,64599.0,1405-01,1405,2026-04-20
کنور,توسعه معدنی و صنعتی صبانور,iron_ore,1405/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۱/۳۱,۱۴۰۵/۰۲/۰۷ ۱۵:۳۵:۳۰,1507892,False,https://excel.codal.ir/service/Excel/GetAll/A9OOObOOO5se7TDHZNngPT1tfOQQQaQQQw%3d%3d/0,برق,مگاوات ساعت,6146.0,42363814.0,260368.0,6146.0,42363814.0,260368.0,1405-01,1405,2026-04-20
کنور,توسعه معدنی و صنعتی صبانور,iron_ore,1405/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۲/۳۱,۱۴۰۵/۰۳/۰۹ ۱۸:۵۸:۱۷,1530927,False,https://excel.codal.ir/service/Excel/GetAll/YfRiaJeDEBOOObOOOsEu0MTCyLCQ%3d%3d/0,آب,مترمکعب,69834.0,2586348.0,180615.0,94811.0,2586345.0,245214.0,1405-02,1405,2026-05-21
کنور,توسعه معدنی و صنعتی صبانور,iron_ore,1405/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۲/۳۱,۱۴۰۵/۰۳/۰۹ ۱۸:۵۸:۱۷,1530927,False,https://excel.codal.ir/service/Excel/GetAll/YfRiaJeDEBOOObOOOsEu0MTCyLCQ%3d%3d/0,برق,مگاوات ساعت,8276.0,42362252.0,350590.0,14422.0,42362918.0,610958.0,1405-02,1405,2026-05-21
کنور,توسعه معدنی و صنعتی صبانور,iron_ore,1405/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۳/۳۱(اصلاحیه),۱۴۰۵/۰۴/۳۰ ۱۸:۳۱:۱۴,1570845,True,https://excel.codal.ir/service/Excel/GetAll/vj2DSpGIjpOOObOOOfYNf0hGv6BQ%3d%3d/0,آب,مترمکعب,57427.0,5034008.0,289088.0,152239.0,259368.0,39486.0,1405-03,1405,2026-06-21
کنور,توسعه معدنی و صنعتی صبانور,iron_ore,1405/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۵/۰۳/۳۱(اصلاحیه),۱۴۰۵/۰۴/۳۰ ۱۸:۳۱:۱۴,1570845,True,https://excel.codal.ir/service/Excel/GetAll/vj2DSpGIjpOOObOOOfYNf0hGv6BQ%3d%3d/0,برق,مگاوات ساعت,8128.0,66500000.0,540512.0,22551.0,58551461.0,1320394.0,1405-03,1405,2026-06-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۷/۳۰(اصلاحیه),۱۴۰۱/۱۰/۰۸ ۱۳:۵۰:۳۹,975964,True,https://excel.codal.ir/service/Excel/GetAll/Ob1soJiEIvkWQklkpegPZw%3d%3d/0,آب,مترمکعب,620391.0,613584.0,380662.0,620391.0,613584.0,380662.0,1401-07,1401,2022-10-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۷/۳۰(اصلاحیه),۱۴۰۱/۱۰/۰۸ ۱۳:۵۰:۳۹,975964,True,https://excel.codal.ir/service/Excel/GetAll/Ob1soJiEIvkWQklkpegPZw%3d%3d/0,برق,مگاوات ساعت,128486.0,7965343.0,1023435.0,128486.0,7965343.0,1023435.0,1401-07,1401,2022-10-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۷/۳۰(اصلاحیه),۱۴۰۱/۱۰/۰۸ ۱۳:۵۰:۳۹,975964,True,https://excel.codal.ir/service/Excel/GetAll/Ob1soJiEIvkWQklkpegPZw%3d%3d/0,گاز طبیعی,مترمکعب,48732907.0,22840.0,1113079.0,48732907.0,22840.0,1113079.0,1401-07,1401,2022-10-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۱۰/۰۸ ۱۳:۵۴:۵۸,975963,True,https://excel.codal.ir/service/Excel/GetAll/mmTgIBxhTB3bVkiueWq2iA%3d%3d/0,آب,مترمکعب,829397.0,398582.0,330583.0,7473836.0,410540.0,3068306.0,1401-08,1401,2022-11-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۱۰/۰۸ ۱۳:۵۴:۵۸,975963,True,https://excel.codal.ir/service/Excel/GetAll/mmTgIBxhTB3bVkiueWq2iA%3d%3d/0,برق,مگاوات ساعت,146835.0,6104335.0,896330.0,1091987.0,6306634.0,6886762.0,1401-08,1401,2022-11-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۱۰/۰۸ ۱۳:۵۴:۵۸,975963,True,https://excel.codal.ir/service/Excel/GetAll/mmTgIBxhTB3bVkiueWq2iA%3d%3d/0,گاز طبیعی,مترمکعب,52363002.0,22325.0,1169021.0,394306428.0,22434.0,8845819.0,1401-08,1401,2022-11-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۱/۱۰/۲۸ ۲۱:۱۵:۰۳,984352,True,https://excel.codal.ir/service/Excel/GetAll/9UEwJ1CSRpCD81PvKOOObOOORm2g%3d%3d/0,آب,مترمکعب,1011934.0,346419.0,350553.0,8485770.0,402893.0,3418859.0,1401-09,1401,2022-12-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۱/۱۰/۲۸ ۲۱:۱۵:۰۳,984352,True,https://excel.codal.ir/service/Excel/GetAll/9UEwJ1CSRpCD81PvKOOObOOORm2g%3d%3d/0,برق,مگاوات ساعت,147089.0,5768569.0,848493.0,1239076.0,6242761.0,7735255.0,1401-09,1401,2022-12-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۱/۱۰/۲۸ ۲۱:۱۵:۰۳,984352,True,https://excel.codal.ir/service/Excel/GetAll/9UEwJ1CSRpCD81PvKOOObOOORm2g%3d%3d/0,گاز طبیعی,مترمکعب,43565658.0,25454.0,1108900.0,437872086.0,22734.0,9954719.0,1401-09,1401,2022-12-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰,۱۴۰۱/۱۱/۰۵ ۱۲:۵۷:۴۸,987369,False,https://excel.codal.ir/service/Excel/GetAll/0QQQaQQQ9vO8sZhIoZGvvFpRorEw%3d%3d/0,آب,مترمکعب,1011935.0,346334.0,350468.0,9497705.0,396867.0,3769327.0,1401-10,1401,2023-01-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰,۱۴۰۱/۱۱/۰۵ ۱۲:۵۷:۴۸,987369,False,https://excel.codal.ir/service/Excel/GetAll/0QQQaQQQ9vO8sZhIoZGvvFpRorEw%3d%3d/0,برق,مگاوات ساعت,143196.0,6096008.0,872924.0,1382272.0,6227558.0,8608179.0,1401-10,1401,2023-01-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰,۱۴۰۱/۱۱/۰۵ ۱۲:۵۷:۴۸,987369,False,https://excel.codal.ir/service/Excel/GetAll/0QQQaQQQ9vO8sZhIoZGvvFpRorEw%3d%3d/0,گاز طبیعی,مترمکعب,28182867.0,24980.0,704011.0,466054953.0,22870.0,10658730.0,1401-10,1401,2023-01-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۴ ۱۴:۵۰:۲۰,996355,False,https://excel.codal.ir/service/Excel/GetAll/uQQQaQQQWJ11pzJuOOObOOOnubxWeiCBXA%3d%3d/0,آب,مترمکعب,842893.0,302093.0,254632.0,10340598.0,389142.0,4023959.0,1401-11,1401,2023-02-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۴ ۱۴:۵۰:۲۰,996355,False,https://excel.codal.ir/service/Excel/GetAll/uQQQaQQQWJ11pzJuOOObOOOnubxWeiCBXA%3d%3d/0,برق,مگاوات ساعت,131407.0,9052387.0,1189547.0,1513679.0,6472790.0,9797726.0,1401-11,1401,2023-02-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۴ ۱۴:۵۰:۲۰,996355,False,https://excel.codal.ir/service/Excel/GetAll/uQQQaQQQWJ11pzJuOOObOOOnubxWeiCBXA%3d%3d/0,گاز طبیعی,مترمکعب,28182867.0,22014.0,620410.0,494237820.0,22821.0,11279140.0,1401-11,1401,2023-02-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۳/۲۷ ۲۳:۰۰:۲۲,1040847,True,https://excel.codal.ir/service/Excel/GetAll/or66mnzojoeFVYSUagIdzw%3d%3d/0,آب,مترمکعب,99678.0,3696132.0,368423.0,11079563.0,368026.0,4077566.0,1401-12,1401,2023-03-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۳/۲۷ ۲۳:۰۰:۲۲,1040847,True,https://excel.codal.ir/service/Excel/GetAll/or66mnzojoeFVYSUagIdzw%3d%3d/0,برق,مگاوات ساعت,119418.0,7284203.0,869865.0,1608879.0,6595861.0,10611942.0,1401-12,1401,2023-03-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۳/۲۷ ۲۳:۰۰:۲۲,1040847,True,https://excel.codal.ir/service/Excel/GetAll/or66mnzojoeFVYSUagIdzw%3d%3d/0,گاز طبیعی,مترمکعب,39697819.0,23111.0,917443.0,514896914.0,22498.0,11584074.0,1401-12,1401,2023-03-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۷ ۰۹:۵۷:۲۷,1018039,False,https://excel.codal.ir/service/Excel/GetAll/Jj2bEUjbpOOObOOO4VehXCQQQaQQQnoYHQ%3d%3d/0,آب,مترمکعب,1006972.0,365222.0,367768.0,1006972.0,365222.0,367768.0,1402-01,1402,2023-04-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۷ ۰۹:۵۷:۲۷,1018039,False,https://excel.codal.ir/service/Excel/GetAll/Jj2bEUjbpOOObOOO4VehXCQQQaQQQnoYHQ%3d%3d/0,برق,مگاوات ساعت,149451.0,8541763.0,1276575.0,149451.0,8541763.0,1276575.0,1402-01,1402,2023-04-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۷ ۰۹:۵۷:۲۷,1018039,False,https://excel.codal.ir/service/Excel/GetAll/Jj2bEUjbpOOObOOO4VehXCQQQaQQQnoYHQ%3d%3d/0,گاز طبیعی,مترمکعب,51863670.0,24296.0,1260102.0,51863670.0,24296.0,1260102.0,1402-01,1402,2023-04-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۲:۳۷:۴۸,1032182,False,https://excel.codal.ir/service/Excel/GetAll/gHpJHHEPJPsTyRJrw6NyQA%3d%3d/0,آب,مترمکعب,843027.0,37770.0,31841.0,1849999.0,216005.0,399609.0,1402-02,1402,2023-05-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۲:۳۷:۴۸,1032182,False,https://excel.codal.ir/service/Excel/GetAll/gHpJHHEPJPsTyRJrw6NyQA%3d%3d/0,برق,مگاوات ساعت,147690.0,6004821.0,886852.0,297141.0,7280809.0,2163427.0,1402-02,1402,2023-05-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۲:۳۷:۴۸,1032182,False,https://excel.codal.ir/service/Excel/GetAll/gHpJHHEPJPsTyRJrw6NyQA%3d%3d/0,گاز طبیعی,مترمکعب,51536719.0,23127.0,1191897.0,103400389.0,23714.0,2451999.0,1402-02,1402,2023-05-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۳/۳۱(اصلاحیه),۱۴۰۲/۰۴/۲۹ ۱۹:۱۱:۵۸,1060413,True,https://excel.codal.ir/service/Excel/GetAll/DjOOObOOO3EgJzhFluBfqEQQQaQQQXzCiA%3d%3d/0,آب,مترمکعب,1033987.0,562705.0,581830.0,3077656.0,555318.0,1709078.0,1402-03,1402,2023-06-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۳/۳۱(اصلاحیه),۱۴۰۲/۰۴/۲۹ ۱۹:۱۱:۵۸,1060413,True,https://excel.codal.ir/service/Excel/GetAll/DjOOObOOO3EgJzhFluBfqEQQQaQQQXzCiA%3d%3d/0,برق,مگاوات ساعت,153208.0,6356169.0,973816.0,438468.0,6180604.0,2709997.0,1402-03,1402,2023-06-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۳/۳۱(اصلاحیه),۱۴۰۲/۰۴/۲۹ ۱۹:۱۱:۵۸,1060413,True,https://excel.codal.ir/service/Excel/GetAll/DjOOObOOO3EgJzhFluBfqEQQQaQQQXzCiA%3d%3d/0,گاز طبیعی,مترمکعب,42364052.0,23730.0,1005286.0,136591774.0,23945.0,3270674.0,1402-03,1402,2023-06-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۴/۳۱,۱۴۰۲/۰۵/۰۴ ۱۱:۱۹:۱۶,1064194,False,https://excel.codal.ir/service/Excel/GetAll/3Gu4a09gG8lDtCve7VdIug%3d%3d/0,آب,مترمکعب,1060001.0,273555.0,289969.0,4137657.0,483135.0,1999047.0,1402-04,1402,2023-07-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۴/۳۱,۱۴۰۲/۰۵/۰۴ ۱۱:۱۹:۱۶,1064194,False,https://excel.codal.ir/service/Excel/GetAll/3Gu4a09gG8lDtCve7VdIug%3d%3d/0,برق,مگاوات ساعت,152012.0,6640364.0,1009415.0,590480.0,6298964.0,3719412.0,1402-04,1402,2023-07-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۴/۳۱,۱۴۰۲/۰۵/۰۴ ۱۱:۱۹:۱۶,1064194,False,https://excel.codal.ir/service/Excel/GetAll/3Gu4a09gG8lDtCve7VdIug%3d%3d/0,گاز طبیعی,مترمکعب,48013251.0,51366.0,2466232.0,184605025.0,31077.0,5736906.0,1402-04,1402,2023-07-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۵/۳۱,۱۴۰۲/۰۶/۰۵ ۱۳:۳۶:۳۵,1075534,False,https://excel.codal.ir/service/Excel/GetAll/rgdCQQQaQQQHiQP3uo93Zw2OTVGw%3d%3d/0,آب,مترمکعب,1039152.0,429243.0,446049.0,5176809.0,472317.0,2445096.0,1402-05,1402,2023-08-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۵/۳۱,۱۴۰۲/۰۶/۰۵ ۱۳:۳۶:۳۵,1075534,False,https://excel.codal.ir/service/Excel/GetAll/rgdCQQQaQQQHiQP3uo93Zw2OTVGw%3d%3d/0,برق,مگاوات ساعت,148022.0,6779621.0,1003533.0,738502.0,6395304.0,4722945.0,1402-05,1402,2023-08-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۵/۳۱,۱۴۰۲/۰۶/۰۵ ۱۳:۳۶:۳۵,1075534,False,https://excel.codal.ir/service/Excel/GetAll/rgdCQQQaQQQHiQP3uo93Zw2OTVGw%3d%3d/0,گاز طبیعی,مترمکعب,43848476.0,57676.0,2528989.0,228453501.0,36182.0,8265895.0,1402-05,1402,2023-08-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۶/۳۱(اصلاحیه),۱۴۰۲/۰۹/۱۵ ۱۹:۳۸:۱۷,1118404,True,https://excel.codal.ir/service/Excel/GetAll/GHOOObOOOIYWWS2fQQQaQQQiwOOObOOOpLTn51nA%3d%3d/0,آب,مترمکعب,943822.0,253682.0,239431.0,5914780.0,328171.0,1941061.0,1402-06,1402,2023-09-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۶/۳۱(اصلاحیه),۱۴۰۲/۰۹/۱۵ ۱۹:۳۸:۱۷,1118404,True,https://excel.codal.ir/service/Excel/GetAll/GHOOObOOOIYWWS2fQQQaQQQiwOOObOOOpLTn51nA%3d%3d/0,برق,مگاوات ساعت,88216.0,7165673.0,632127.0,754175.0,6587641.0,4968234.0,1402-06,1402,2023-09-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۶/۳۱(اصلاحیه),۱۴۰۲/۰۹/۱۵ ۱۹:۳۸:۱۷,1118404,True,https://excel.codal.ir/service/Excel/GetAll/GHOOObOOOIYWWS2fQQQaQQQiwOOObOOOpLTn51nA%3d%3d/0,گاز طبیعی,مترمکعب,50598179.0,52715.0,2667297.0,292764893.0,38212.0,11187147.0,1402-06,1402,2023-09-22
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۹/۳۰(اصلاحیه),۱۴۰۲/۱۰/۳۰ ۰۸:۴۴:۲۳,1141867,True,https://excel.codal.ir/service/Excel/GetAll/T8wQjlKAckdi7VfQQQaQQQCa0HYg%3d%3d/0,آب,مترمکعب,851864.0,85103.0,72496.0,8963224.0,371965.0,3334003.0,1402-09,1402,2023-12-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۹/۳۰(اصلاحیه),۱۴۰۲/۱۰/۳۰ ۰۸:۴۴:۲۳,1141867,True,https://excel.codal.ir/service/Excel/GetAll/T8wQjlKAckdi7VfQQQaQQQCa0HYg%3d%3d/0,برق,مگاوات ساعت,142033.0,6687002.0,949775.0,1237922.0,6683861.0,8274099.0,1402-09,1402,2023-12-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۹/۳۰(اصلاحیه),۱۴۰۲/۱۰/۳۰ ۰۸:۴۴:۲۳,1141867,True,https://excel.codal.ir/service/Excel/GetAll/T8wQjlKAckdi7VfQQQaQQQCa0HYg%3d%3d/0,گاز طبیعی,مترمکعب,46942660.0,44070.0,2068745.0,439077645.0,45447.0,19954964.0,1402-09,1402,2023-12-21
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۰/۳۰,۱۴۰۲/۱۱/۰۷ ۱۴:۰۹:۲۳,1146537,False,https://excel.codal.ir/service/Excel/GetAll/RpVNCzpZ8UHn64OvqfSOOObOOOZg%3d%3d/0,آب,مترمکعب,794741.0,176348.0,140151.0,9340560.0,436321.0,4075482.0,1402-10,1402,2024-01-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۰/۳۰,۱۴۰۲/۱۱/۰۷ ۱۴:۰۹:۲۳,1146537,False,https://excel.codal.ir/service/Excel/GetAll/RpVNCzpZ8UHn64OvqfSOOObOOOZg%3d%3d/0,برق,مگاوات ساعت,119348.0,13606763.0,1623940.0,1334586.0,7921711.0,10572205.0,1402-10,1402,2024-01-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۰/۳۰,۱۴۰۲/۱۱/۰۷ ۱۴:۰۹:۲۳,1146537,False,https://excel.codal.ir/service/Excel/GetAll/RpVNCzpZ8UHn64OvqfSOOObOOOZg%3d%3d/0,گاز طبیعی,مترمکعب,30572442.0,38778.0,1185544.0,465187495.0,40277.0,18736277.0,1402-10,1402,2024-01-20
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۱/۳۰,۱۴۰۲/۱۲/۰۷ ۱۸:۴۸:۵۹,1159267,False,https://excel.codal.ir/service/Excel/GetAll/pXlOOObOOOCDSJQnevFYyDhEXhWQ%3d%3d/0,آب,مترمکعب,776047.0,179179.0,139051.0,10097913.0,523998.0,5291286.0,1402-11,1402,2024-02-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۱/۳۰,۱۴۰۲/۱۲/۰۷ ۱۸:۴۸:۵۹,1159267,False,https://excel.codal.ir/service/Excel/GetAll/pXlOOObOOOCDSJQnevFYyDhEXhWQ%3d%3d/0,برق,مگاوات ساعت,141092.0,9556169.0,1348299.0,1522890.0,7646556.0,11644863.0,1402-11,1402,2024-02-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۱/۳۰,۱۴۰۲/۱۲/۰۷ ۱۸:۴۸:۵۹,1159267,False,https://excel.codal.ir/service/Excel/GetAll/pXlOOObOOOCDSJQnevFYyDhEXhWQ%3d%3d/0,گاز طبیعی,مترمکعب,13074346.0,44828.0,586095.0,478261841.0,40401.0,19322372.0,1402-11,1402,2024-02-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۲/۲۹(اصلاحیه),۱۴۰۳/۰۳/۲۶ ۲۰:۰۴:۳۴,1203804,True,https://excel.codal.ir/service/Excel/GetAll/Amiy48dOlj8J9fs86NhTzw%3d%3d/0,آب,مترمکعب,894140.0,179405.0,160413.0,12235103.0,455963.0,5578756.0,1402-12,1402,2024-03-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۲/۲۹(اصلاحیه),۱۴۰۳/۰۳/۲۶ ۲۰:۰۴:۳۴,1203804,True,https://excel.codal.ir/service/Excel/GetAll/Amiy48dOlj8J9fs86NhTzw%3d%3d/0,برق,مگاوات ساعت,104508.0,18419088.0,1924942.0,1590814.0,8892585.0,14146448.0,1402-12,1402,2024-03-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1402/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۱۲/۲۹(اصلاحیه),۱۴۰۳/۰۳/۲۶ ۲۰:۰۴:۳۴,1203804,True,https://excel.codal.ir/service/Excel/GetAll/Amiy48dOlj8J9fs86NhTzw%3d%3d/0,گاز طبیعی,مترمکعب,21586783.0,77188.0,1666246.0,499002055.0,41810.0,20863266.0,1402-12,1402,2024-03-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1403/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۱/۳۱,۱۴۰۳/۰۲/۰۵ ۱۴:۰۲:۱۲,1182373,False,https://excel.codal.ir/service/Excel/GetAll/IHMILXuPDkImRTS05CeJAw%3d%3d/0,آب,مترمکعب,1222996.0,779692.0,953560.0,1222996.0,779692.0,953560.0,1403-01,1403,2024-04-19
کچاد,معدنی و صنعتی چادرملو,iron_ore,1403/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۱/۳۱,۱۴۰۳/۰۲/۰۵ ۱۴:۰۲:۱۲,1182373,False,https://excel.codal.ir/service/Excel/GetAll/IHMILXuPDkImRTS05CeJAw%3d%3d/0,برق,مگاوات ساعت,145000.0,14606076.0,2117881.0,145000.0,14606076.0,2117881.0,1403-01,1403,2024-04-19
